distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
844,9.67374509933172e-05,0.00924643063259308,0.0007246393844965835,1.3684173179216788,4.314619754577605,2.1580349899356596e-05,3.2370526541012e-06,0.00032999999262392575
866,0.00023981352817065686,0.021789934815609893,0.0018229544296803255,3.743934423694106,11.804625030295924,5.483290004164739e-05,8.2249356199806e-06,0.0007649999829009188
917,6.0569987650145406e-05,0.00578379783314241,0.00045120791340174765,0.855397307399318,2.6970676854716222,1.35936639870906e-05,2.0390497213576e-06,0.0002099999953061346
931,0.00011931295820269891,0.011357465429741769,0.0008729604031353441,1.6761091019235428,5.284771986321987,2.7292740356229e-05,4.0939114059076005e-06,0.0004349999902769931
960,0.0005747070489469383,0.05486906754681137,0.004344583087645149,8.194780205001207,25.83814160135619,0.0001271997839683129,1.9079968374912e-05,0.0019049999574199353
1087,4.525252353912901e-06,0.0004320399019433966,3.42093156507492e-05,0.06452582838583627,0.20344993386894641,1.0015731021127e-06,1.50235971456e-07,1.4999999664723899e-05
1088,0.0001876512125000772,0.017953159716701115,0.0014131811716977319,2.6586741841289134,8.382799590394047,4.1616707504022e-05,6.2425064017512e-06,0.0006299999859184038
1130,0.0002428220788920474,0.021708568141477473,0.0018490475229562457,3.894973382680499,12.280850850313291,5.6083789827357595e-05,8.4125691880506e-06,0.0007649999829009188
1181,0.0004059420285685129,0.03868366300878273,0.0029886769510746934,5.713091358235677,18.013376968482422,9.22545669665856e-05,1.38381861157107e-05,0.0014549999674782182
1278,0.0002667337242626045,0.02327957828891999,0.0020362803015417006,4.44478938015451,14.014420644101405,6.25060179595445e-05,9.3759036259845e-06,0.0008249999815598144
1333,0.0001293923452624032,0.012303131414628403,0.0009405781104890209,1.814268367137437,5.720388162729527,2.9797759521129603e-05,4.4696643528128e-06,0.00047999998927116477
1365,0.0004211148512338416,0.03999475101913828,0.003040509171059639,5.893060138413664,18.580818668024207,9.765048480091739e-05,1.46475742450552e-05,0.0015899999644607332
1471,0.00013192665081569762,0.012584900166765294,0.000977123672922408,1.85996362395181,5.864465265480743,2.9791836640523997e-05,4.4687758036792e-06,0.00046499998960644086
1502,0.00023511130212809498,0.021362681191774407,0.00178721022517679,3.6705239447981435,11.57316179440777,5.375774513887e-05,8.06366237253e-06,0.000749999983236195
1552,0.0004905140649453828,0.046057558881124165,0.0037151411568515304,7.221149581531589,22.76828426912287,0.0001097927401129625,1.64689118840804e-05,0.0016049999641254572
1659,6.99420789464097e-05,0.006657824562262417,0.0005117354087345121,0.9825467149206975,3.097969785085303,1.5999192622617e-05,2.3998791000148003e-06,0.0002549999943003063
1676,0.0002591971160955183,0.0246731145542666,0.0018964312206043682,3.6412025317649377,11.480711556492592,5.9291125601463e-05,8.8936696059372e-06,0.0009449999788776057
1739,0.0004457505406900128,0.041169508824418534,0.003382327177262314,6.7630970894542815,21.324044765506116,0.00010086025248024959,1.5129038838662401e-05,0.0014399999678134942
1835,0.0001533028106814176,0.013595535558957345,0.0011683727510228,2.491289647540209,7.85503611180067,3.55822649931232e-05,5.337340228374401e-06,0.00047999998927116477
1867,0.00018050242652570159,0.015449278143953802,0.001379801241649116,3.0836563970731543,9.722768569696981,4.2601137030856796e-05,6.3901711532699995e-06,0.0005399999879300603
1903,4.258549478860919e-05,0.003838103200803649,0.00032400017270588157,0.6740212794319085,2.1251890558526383,9.7867667730141e-06,1.4680151331002998e-06,0.00013499999698251509
1912,4.7317216431788e-06,0.0004264559112004055,3.60000191895424e-05,0.07489125327021207,0.23613211731695985,1.0874185303349001e-06,1.631127925667e-07,1.4999999664723899e-05
1913,0.0001648899386350646,0.014391012033150541,0.0012587914591348697,2.7476879804591516,8.663460034535415,3.8640083829536604e-05,5.7960131506086005e-06,0.0005099999886006126
1947,0.0002024326423779904,0.016811646324008778,0.0015500827002704234,3.5802232042162236,11.288444000351562,4.82043856192282e-05,7.230658408112e-06,0.0005699999872595082
