distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2657,0.0001771699249592998,0.0007349103513438577,0.002335767166351083,0.6917485478772165,2.181083330581671,7.246672458237299e-06,1.0870009736317555e-06,0.00016500000655651038
2716,0.0010154584376169723,0.004153938111869521,0.013143688300667566,3.879123962835788,12.230878699732171,4.04877027248955e-05,6.0731560756364e-06,0.0008850000351667375
2744,0.000435510766262418,0.001820341174987678,0.0057995426184026914,1.720751685861335,5.425530472600892,1.80618620124264e-05,2.709279544128377e-06,0.0004200000166892992
2798,0.0007802543045054412,0.003316490421541913,0.010621509650930843,3.164064539903007,9.976296287247063,3.33516247666074e-05,5.0027440867735634e-06,0.0008100000321865056
2816,0.0002700279875257308,0.0011378580669792143,0.003634390307260767,1.0804428461535491,3.4066365569247963,1.13642026317612e-05,1.7046305345987625e-06,0.00027000001072883514
2834,0.0002600847681684804,0.0011054968071806375,0.0035405032169769477,1.0546881799676688,3.325432095749021,1.11172082555358e-05,1.6675813622578545e-06,0.00027000001072883514
2853,0.0002745339219556182,0.0011669132964684508,0.003737197840142334,1.1132819677436505,3.510178323290633,1.17348309363989e-05,1.76022477127218e-06,0.00028500001132488156
2988,0.0018014874977515412,0.007805807244251532,0.02514546802656503,7.523841426506933,23.722674019733127,7.9674146939997e-05,1.1951122731853085e-05,0.002025000080466264
3031,0.000597560366604605,0.002563601585412696,0.008233582969322473,2.458007838478718,7.750099349258307,2.5967733156126098e-05,3.895160231468262e-06,0.0006450000256299952
3061,0.00045004664587621797,0.0018964301116320239,0.006057317178767945,1.800738076922582,5.677727594874661,1.8940337719602e-05,2.8410508909979375e-06,0.00045000001788139194
3083,0.0004069564681638764,0.0018900594943082512,0.005373365734916117,1.7413002313789094,5.4903200276228015,1.7758032162464e-05,2.663704906775e-06,0.00033000001311302076
3149,0.0012208694044916293,0.005670178482924754,0.016120097204748354,5.223900694136729,16.470960082868405,5.3274096487392e-05,7.991114720325001e-06,0.0009900000393390624
3150,1.41226934750235e-05,7.515567441824591e-05,0.00021564479785358279,0.06911433235165017,0.2179174935635357,7.717801374004e-07,1.1576702352040001e-07,1.50000005960464e-05
3168,0.00022935737427326098,0.0012197040562154698,0.0034859281809465088,1.1265349951987007,3.5519651505118843,1.20878319443688e-05,1.8131748440417999e-06,0.00027000001072883514
3193,0.00028000334973410753,0.0014661262143467176,0.004247043172980983,1.3834124371223537,4.361899937088917,1.44317680803025e-05,2.164765309766358e-06,0.00037500001490116
3247,0.000536339074373244,0.002711417198181154,0.008163064956665035,2.6688457260131813,8.414871185302758,2.80289982911184e-05,4.204350057989362e-06,0.0008100000321865056
3255,8.095617527129841e-05,0.00041165892781187683,0.001231460413596976,0.40237349063152034,1.2686837178475066,4.221247332515201e-06,6.331871441837947e-07,0.0001200000047683712
3279,0.000238372921943664,0.0012050743103027353,0.003628028869628904,1.1861536560058583,3.739942749023448,1.24573325738304e-05,1.8686000257730497e-06,0.0003600000143051136
3289,0.000106598275114906,0.0005505120436416671,0.001619071328500181,0.5281658986579465,1.6653072467158516,5.524632997942e-06,8.286949969271708e-07,0.000150000005960464
3297,8.095617527129841e-05,0.00041165892781187683,0.001231460413596976,0.40237349063152034,1.2686837178475066,4.221247332515201e-06,6.331871441837947e-07,0.0001200000047683712
3344,0.00047561752971887815,0.002418496200894776,0.007234829929882234,2.363944257460182,7.453516842354102,2.47998280785268e-05,3.719974472079794e-06,0.0007050000280141807
3383,0.00038735599815845404,0.001958245754241945,0.005895546913146969,1.92749969100952,6.077406967163102,2.02431654324744e-05,3.0364750418812057e-06,0.0005850000232458096
3418,0.00034762717783451007,0.0017574000358581557,0.005290875434875486,1.7298074150085436,5.454083175659195,1.8166943336836002e-05,2.7250417042523644e-06,0.000525000020861624
3455,0.0003744223106297551,0.00190392254112993,0.005695504412886014,1.8609773941707815,5.867662195044717,1.95232689128828e-05,2.9284905418500504e-06,0.0005550000220537168
3478,0.0002389625183346345,0.0012248485589174888,0.00363215637232086,1.185802676239449,3.7388361781290196,1.2421370988123898e-05,1.8632057662304512e-06,0.0003450000137090672
3520,0.00041715261340141203,0.002108880043029787,0.006349050521850583,2.0757688980102524,6.544899810791034,2.18003320042032e-05,3.270050045102837e-06,0.0006300000250339488
3563,0.0004583725829940958,0.002367201787659168,0.006962006712550778,2.27111336422917,7.160821160878161,2.37559218911506e-05,3.563388486786834e-06,0.0006450000256299952
3578,0.000159897412672359,0.0008257680654625005,0.002428606992750271,0.7922488479869197,2.497960870073777,8.286949496913e-06,1.243042495390756e-06,0.00022500000894069597
3579,,,,,,,,
