distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
3088,7.88677592740422e-05,0.000319983918743679,0.00110891045772608,0.3144956179621053,0.9916046614479611,3.3231911334918e-06,4.984786600225518e-07,8.65635807148038e-05
3132,0.0005673996847827615,0.0022879737193774825,0.008063445992001561,2.2572192080343525,7.117012054998431,2.39669883402708e-05,3.5950481588456335e-06,0.000628321837197912
3192,0.0007687432428557879,0.003093339065110974,0.010964442597412014,3.055716122196856,9.63467281033187,3.249903804294e-05,4.874855572150623e-06,0.00085385806141719
3209,0.00021781058547580662,0.0008764460684481094,0.0031065920692667373,0.8657862346224426,2.7298239629273633,9.208060778833002e-06,1.38120907877601e-06,0.00024192645073487052
3224,0.00019218581071394697,0.0007733347662777435,0.0027411106493530034,0.763929030549214,2.4086682025829673,8.124759510735e-06,1.2187138930376557e-06,0.0002134645153542975
3236,0.00015673880213030759,0.0006346428371220708,0.0022115878231914647,0.6245292378719617,1.9691406478827138,6.6097386419604e-06,9.914607745776317e-07,0.0001725382747790628
3399,0.002183190335591084,0.008909890302206517,0.03037939936928804,8.725624107390553,27.51189201584544,9.17732540504796e-05,1.3765987905713172e-05,0.002375641082400822
3503,0.001603346689798412,0.006759527890346795,0.021766707285444564,6.4733225329264705,20.410385949743585,6.74156614260896e-05,1.0112349493072011e-05,0.0015600000619888255
3532,0.0005265277859945151,0.0022803590940670727,0.007192446152197147,2.139700946711184,6.746477598758584,2.23794212619572e-05,3.3569134308108e-06,0.0004350000172853456
3589,0.001034899441437495,0.004482085115924936,0.014136876919835771,4.205619102156466,13.260318038939285,4.39871383424676e-05,6.5980712260764e-06,0.0008550000339746448
3590,1.37775393176518e-05,7.33070905932785e-05,0.0002101492695483905,0.06748206922911226,0.21277097133806536,7.467216668542e-07,1.1200825293849999e-07,1.50000005960464e-05
3604,0.00019771770865032901,0.0010521794418554427,0.003019027169950159,0.9676006529231023,3.0508449098895,1.08049219236056e-05,1.6207383292856e-06,0.0002100000083446496
3641,0.0004969982509303636,0.0026439647504275143,0.007572188425998329,2.43644282594325,7.682104617166016,2.6701538263399697e-05,4.0052308471942e-06,0.0005550000220537168
3660,0.00023554152163171322,0.0012523422999975043,0.003575175819867106,1.1581072733815192,3.6515126254786083,1.2283267223124499e-05,1.8424901387660781e-06,0.00028500001132488156
3667,8.21830764628132e-05,0.00043567220420261793,0.0012449941464394735,0.404994803977162,1.2769487919583937,4.214546713836201e-06,6.321820287341836e-07,0.0001050000041723248
3678,0.0001261731493481613,0.0006648616098657973,0.001912559113490436,0.6225609168394839,1.9629348233345851,6.4864183175033e-06,9.729627861418161e-07,0.00016500000655651038
3705,0.0003096977302182141,0.0016319330423978662,0.004694463278567434,1.5281040686060061,4.818112748184891,1.59212085975081e-05,2.388181384166276e-06,0.0004050000160932528
3739,0.000353248940146851,0.0018106456957910704,0.00536927463734388,1.7529256953104897,5.526975219842899,1.83620266780962e-05,2.754304176166754e-06,0.0005100000202655776
3750,0.000109254255890846,0.0005523257255554203,0.001662846565246581,0.5436537590026851,1.7141404266357467,5.7096107630055994e-06,8.564416784793144e-07,0.00016500000655651038
3789,0.0003946613544475797,0.002006837273082899,0.006003369516285258,1.9615707668286615,6.184833124506595,2.0578580746011602e-05,3.086787327895999e-06,0.0005850000232458096
3863,0.0007488446212595102,0.00380784508225986,0.011391008825772028,3.721954788341563,11.735324390089435,3.90465378257656e-05,5.856981083700101e-06,0.0011100000441074335
3864,,,,,,,,
