distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2437,0.0004958565735367028,0.0025214109328477456,0.007542695033281479,2.464537630118062,7.770687771815978,2.5855139911655604e-05,3.878271258125742e-06,0.0007350000292062736
2453,0.000158915281295776,0.0008033828735351568,0.002418685913085936,0.7907691040039055,2.4932951660156317,8.3048883825536e-06,1.2457333505153665e-06,0.0002400000095367424
2473,0.00019864410161972,0.001004228591918946,0.0030233573913574204,0.9884613800048819,3.11661895751954,1.0381110478192e-05,1.5571666881442082e-06,0.000300000011920928
2493,0.000202390438178246,0.001029147319529692,0.00307865103399244,1.0059337265788009,3.1717092946187666,1.0553118331288001e-05,1.5829678604594868e-06,0.000300000011920928
2510,0.0001766244700734255,0.0009053228478955352,0.00268463731867194,0.8764628476552448,2.7634876099214494,9.1810133390481e-06,1.377152088083377e-06,0.0002550000101327888
2523,0.00019714491305014998,0.0010502332880727714,0.0030105603661509787,0.9634203994848191,3.037664445491463,1.0978369063187499e-05,1.6467553966526e-06,0.0001950000077486032
2601,0.0011828694783009,0.006301399728436629,0.018063362196905873,5.780522396908915,18.22598667294878,6.5870214379125e-05,9.8805323799156e-06,0.0011700000464916192
2615,0.0001735569106759992,0.0009227785368402663,0.002634340077796815,0.8533422014390142,2.6905882503526586,9.050828480197e-06,1.3576243127750049e-06,0.0002100000083446496
2636,0.00022385637774130263,0.0011560752916475008,0.00340004978985038,1.1091483871816878,3.4971452181032885,1.1601729295678201e-05,1.7402594935470588e-06,0.0003150000125169744
2658,0.000218508511781692,0.0011046514511108406,0.003325693130493162,1.0873075180053702,3.4282808532714935,1.1419221526011199e-05,1.7128833569586288e-06,0.00033000001311302076
2685,0.00036267439932756267,0.0019293796827444024,0.005525651013566349,1.7779447648775066,5.605860126040066,1.94849063003187e-05,2.9227360236282e-06,0.0004050000160932528
2747,0.0010141437594145253,0.005474492492004804,0.014598901041990157,5.037832848663583,15.884287182814647,5.35154429143214e-05,8.0273165423526e-06,0.0009300000369548767
2773,0.00042528609265770413,0.002295754916002015,0.006122119791802323,2.1126395816976316,6.661152689567432,2.24419599318122e-05,3.3662940338897998e-06,0.0003900000154972064
2774,1.54167950942155e-05,6.499546048410381e-05,0.0002092952623600439,0.062243485893523756,0.19625371105522676,6.482275137124e-07,9.723412974107704e-08,1.50000005960464e-05
2785,0.0001609754013786083,0.0006720889767584079,0.0021805560076231206,0.6484119369317215,2.0444427819312456,6.7424329141136e-06,1.0113649489050694e-06,0.00016500000655651038
2795,0.00014058283800196802,0.000582119063342946,0.001905320808925228,0.5650610361772613,1.7816373660052378,5.874551983082e-06,8.811827965041088e-07,0.00014967076533465302
2817,0.00028004520829002957,0.0011244618196898305,0.004008868279125952,1.1122489120981371,3.5069207836454726,1.1849133945681999e-05,1.7773700394704745e-06,0.00031200166327163896
2964,0.0018956307650696807,0.007643912198829316,0.02693924001873249,7.541164172296586,23.777290274653847,8.00715292277229e-05,1.2010729076143367e-05,0.002099166137911206
3053,0.0011476948169469496,0.00462794684146809,0.016310152120184978,4.56573885261494,14.395774383974098,4.84786809610023e-05,7.271801957665032e-06,0.001270923716150322
3054,1.4634127398055302e-05,6.1098997887128e-05,0.00019823236432937462,0.058946539721065595,0.18585843472102234,6.129484467376001e-07,9.194226808227904e-08,1.50000005960464e-05
3190,0.0017989653336797113,0.00731331885072266,0.025205945446176735,7.1791366699381705,22.635817367037042,7.574096025892881e-05,1.136114383156844e-05,0.001968781880644385
3196,7.88677592740422e-05,0.000319983918743679,0.00110891045772608,0.3144956179621053,0.9916046614479611,3.3231911334918e-06,4.984786600225518e-07,8.65635807148038e-05
3240,0.0005673996847827615,0.0022879737193774825,0.008063445992001561,2.2572192080343525,7.117012054998431,2.39669883402708e-05,3.5950481588456335e-06,0.000628321837197912
3300,0.0007687432428557879,0.003093339065110974,0.010964442597412014,3.055716122196856,9.63467281033187,3.249903804294e-05,4.874855572150623e-06,0.00085385806141719
3317,0.00021781058547580662,0.0008764460684481094,0.0031065920692667373,0.8657862346224426,2.7298239629273633,9.208060778833002e-06,1.38120907877601e-06,0.00024192645073487052
3332,0.00019218581071394697,0.0007733347662777435,0.0027411106493530034,0.763929030549214,2.4086682025829673,8.124759510735e-06,1.2187138930376557e-06,0.0002134645153542975
3344,0.00015673880213030759,0.0006346428371220708,0.0022115878231914647,0.6245292378719617,1.9691406478827138,6.6097386419604e-06,9.914607745776317e-07,0.0001725382747790628
3507,0.002183190335591084,0.008909890302206517,0.03037939936928804,8.725624107390553,27.51189201584544,9.17732540504796e-05,1.3765987905713172e-05,0.002375641082400822
3611,0.001603346689798412,0.006759527890346795,0.021766707285444564,6.4733225329264705,20.410385949743585,6.74156614260896e-05,1.0112349493072011e-05,0.0015600000619888255
3640,0.0005265277859945151,0.0022803590940670727,0.007192446152197147,2.139700946711184,6.746477598758584,2.23794212619572e-05,3.3569134308108e-06,0.0004350000172853456
3697,0.001034899441437495,0.004482085115924936,0.014136876919835771,4.205619102156466,13.260318038939285,4.39871383424676e-05,6.5980712260764e-06,0.0008550000339746448
3698,1.37775393176518e-05,7.33070905932785e-05,0.0002101492695483905,0.06748206922911226,0.21277097133806536,7.467216668542e-07,1.1200825293849999e-07,1.50000005960464e-05
3712,0.00019771770865032901,0.0010521794418554427,0.003019027169950159,0.9676006529231023,3.0508449098895,1.08049219236056e-05,1.6207383292856e-06,0.0002100000083446496
3749,0.0004969982509303636,0.0026439647504275143,0.007572188425998329,2.43644282594325,7.682104617166016,2.6701538263399697e-05,4.0052308471942e-06,0.0005550000220537168
3768,0.00023554152163171322,0.0012523422999975043,0.003575175819867106,1.1581072733815192,3.6515126254786083,1.2283267223124499e-05,1.8424901387660781e-06,0.00028500001132488156
3775,8.21830764628132e-05,0.00043567220420261793,0.0012449941464394735,0.404994803977162,1.2769487919583937,4.214546713836201e-06,6.321820287341836e-07,0.0001050000041723248
3786,0.0001261731493481613,0.0006648616098657973,0.001912559113490436,0.6225609168394839,1.9629348233345851,6.4864183175033e-06,9.729627861418161e-07,0.00016500000655651038
3813,0.0003096977302182141,0.0016319330423978662,0.004694463278567434,1.5281040686060061,4.818112748184891,1.59212085975081e-05,2.388181384166276e-06,0.0004050000160932528
3847,0.000353248940146851,0.0018106456957910704,0.00536927463734388,1.7529256953104897,5.526975219842899,1.83620266780962e-05,2.754304176166754e-06,0.0005100000202655776
3858,0.000109254255890846,0.0005523257255554203,0.001662846565246581,0.5436537590026851,1.7141404266357467,5.7096107630055994e-06,8.564416784793144e-07,0.00016500000655651038
3897,0.0003946613544475797,0.002006837273082899,0.006003369516285258,1.9615707668286615,6.184833124506595,2.0578580746011602e-05,3.086787327895999e-06,0.0005850000232458096
3971,0.0007488446212595102,0.00380784508225986,0.011391008825772028,3.721954788341563,11.735324390089435,3.90465378257656e-05,5.856981083700101e-06,0.0011100000441074335
3972,,,,,,,,
