distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
2782,32.00000148,13.00000032,Trunk,0.006346737754994482,0.5285879104878007,0.041290574314388824,84.86178311058946,267.5692137968817,0.001619462275960129,0.0002429193724421161,0.0149999996647239
2818,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2830,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
2889,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2917,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
2940,32.00000148,28.00000116,Trunk,0.004153931749556174,0.37977696181793646,0.02906646502733168,59.25923338946269,186.84436722017142,0.000983429893073645,0.00014751449223780286,0.0149999996647239
2950,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2973,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
2987,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
3017,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
3062,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
3066,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
3073,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
3083,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
3113,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
3217,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
3259,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
3312,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
3344,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
3411,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
3426,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
3436,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
3459,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
3529,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
3564,32.00000148,31.000001759999996,Trunk,0.003711859346584899,0.349322269402841,0.026671416566156576,54.461551561158714,171.71727484611552,0.0008545457131519002,0.00012818186041364671,0.0149999996647239
3709,32.00000148,21.0000006,Trunk,0.005185433899375568,0.45083790225918047,0.034654910766126826,70.45382297882135,222.14091185738357,0.0012841596101368206,0.0001926239610810314,0.0149999996647239
3776,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
3797,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
3810,32.00000148,32.00000148,Trunk,0.0036529504830344612,0.3454726399911968,0.026291515902764795,53.65135591639591,169.16272861347596,0.0008386764501753537,0.00012580147048459704,0.014967075445603776
3852,32.00000148,36.0,Trunk,0.0035908543978505894,0.342438747032595,0.025592924958213675,51.95868184817572,163.82573209046106,0.0008283551417920075,0.0001242532745127425,0.014770780025236798
3869,32.00000148,33.0000012,Trunk,0.0036374264603413306,0.34471416668328375,0.026116868150908714,53.228187361255685,167.82847936263977,0.0008360961228472876,0.00012541442145679897,0.014918001586095382
