distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
1569,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
1620,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
1637,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
1664,32.00000148,18.0,Local,0.004702226042561949,0.4272536238354881,0.0357442045035358,73.41047889596287,231.4632358881554,0.0010751549027774043,0.00016127324745066244,0.0149999996647239
1665,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
1704,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
1760,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
1781,32.00000148,24.000001200000003,Trunk,0.0047433614964042916,0.42038320984408495,0.03225986230495172,65.65614115051736,207.01381948332764,0.0011552754302150752,0.00017329132925687521,0.0149999996647239
1816,32.00000148,17.000000280000002,Trunk,0.005774863699272364,0.4914441539398913,0.03784830833115262,76.85073131559771,242.31036593579051,0.0014560051627443493,0.00021840080042001913,0.0149999996647239
1840,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
1861,32.00000148,14.00000076,Trunk,0.006216935943097606,0.5218988353912998,0.040243355930110455,81.6484114167366,257.43745286409427,0.0015848892962677988,0.00023773342528442924,0.0149999996647239
1884,32.00000148,17.000000280000002,Trunk,0.005774863699272364,0.4914441539398913,0.03784830833115262,76.85073131559771,242.31036593579051,0.0014560051627443493,0.00021840080042001913,0.0149999996647239
1966,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2058,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2129,32.00000148,14.00000076,Trunk,0.006216935943097606,0.5218988353912998,0.040243355930110455,81.6484114167366,257.43745286409427,0.0015848892962677988,0.00023773342528442924,0.0149999996647239
2141,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2165,32.00000148,13.00000032,Trunk,0.006346737754994482,0.5285879104878007,0.041290574314388824,84.86178311058946,267.5692137968817,0.001619462275960129,0.0002429193724421161,0.0149999996647239
2201,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2213,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
2272,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2300,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
2323,32.00000148,28.00000116,Trunk,0.004153931749556174,0.37977696181793646,0.02906646502733168,59.25923338946269,186.84436722017142,0.000983429893073645,0.00014751449223780286,0.0149999996647239
2333,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2356,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
2370,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2400,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
2445,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2449,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2456,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2466,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
2496,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
2600,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
2642,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
2695,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
2727,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
2794,32.00000148,22.99999968,Trunk,0.004890719158573202,0.43053478738251216,0.0330582128458312,67.25537053759828,212.05619026393228,0.0011982368802313517,0.00017973554837128362,0.0149999996647239
2809,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
2819,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
2842,32.00000148,18.0,Trunk,0.005627506302346842,0.481292594674276,0.037049959227301935,75.25150480712533,237.2680042314395,0.0014130437900585656,0.00021195659290518755,0.0149999996647239
2912,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
2947,32.00000148,31.000001759999996,Trunk,0.003711859346584899,0.349322269402841,0.026671416566156576,54.461551561158714,171.71727484611552,0.0008545457131519002,0.00012818186041364671,0.0149999996647239
3092,32.00000148,21.0000006,Trunk,0.005185433899375568,0.45083790225918047,0.034654910766126826,70.45382297882135,222.14091185738357,0.0012841596101368206,0.0001926239610810314,0.0149999996647239
3159,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
3179,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
3180,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3192,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
3293,32.00000148,11.00000016,Local,0.005327174799420847,0.4424117453686521,0.040791650007116466,94.21640011095326,297.0643157987253,0.0012685364636639822,0.00019028048442401569,0.0149999996647239
3348,32.00000148,28.99999908,Local,0.004184969366685714,0.39880064957507977,0.030811102588398937,58.897849053976046,185.7049172008497,0.0009510780099648457,0.00014266171253318554,0.0149999996647239
3468,32.00000148,17.000000280000002,Local,0.004731721643178897,0.42645591120040555,0.03600001918954247,74.89125327021206,236.13211731695984,0.0010874185303349638,0.00016311279256677705,0.0149999996647239
3511,32.00000148,13.00000032,Local,0.004849704077501945,0.42326505979854534,0.037023278209849124,80.81435236644563,254.807648074571,0.0011364730538099236,0.00017047097501794479,0.0149999996647239
3540,32.00000148,13.00000032,Local,0.004849704077501945,0.42326505979854534,0.037023278209849124,80.81435236644563,254.807648074571,0.0011364730538099236,0.00017047097501794479,0.0149999996647239
3541,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
3556,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3583,32.00000148,25.00000092,Local,0.004467886011906651,0.42745618373097893,0.03364717075470795,63.301766288783654,199.59046643795347,0.0009908739881910986,0.00014863110480366928,0.0149999996647239
3604,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
3619,32.00000148,21.0000006,Local,0.004613739198237429,0.4296467628894423,0.03497676007714251,68.96815364089957,217.4565848785509,0.001038364002445097,0.0001557546094533729,0.0149999996647239
3633,32.00000148,12.000000600000002,Local,0.005013956292380652,0.4291466151098279,0.03832781226803104,85.65712214092096,270.07690471380505,0.001183364917523809,0.00017750475425753435,0.0149999996647239
3665,32.00000148,12.000000600000002,Local,0.005013956292380652,0.4291466151098279,0.03832781226803104,85.65712214092096,270.07690471380505,0.001183364917523809,0.00017750475425753435,0.0149999996647239
3696,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3742,32.00000148,31.000001759999996,Local,0.004043510789450148,0.3844728567071376,0.02939306595278191,56.69588647304491,178.76213008529774,0.0009311799850353224,0.00013967701102548814,0.0149999996647239
3775,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3834,32.00000148,25.00000092,Local,0.004467886011906651,0.42745618373097893,0.03364717075470795,63.301766288783654,199.59046643795347,0.0009908739881910986,0.00014863110480366928,0.0149999996647239
3843,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3846,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
3865,32.00000148,17.000000280000002,Local,0.004731721643178897,0.42645591120040555,0.03600001918954247,74.89125327021206,236.13211731695984,0.0010874185303349638,0.00016311279256677705,0.0149999996647239
3914,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
3978,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
3993,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
4046,32.00000148,19.00000116,Local,0.004672730399471324,0.42805133761927716,0.03548838944915587,71.92970238939797,226.7943477361598,0.0010628912575602163,0.0001594336996856021,0.0149999996647239
4077,32.00000148,15.000001200000002,Local,0.004790712833794373,0.424860486217417,0.03651164846946252,77.85280148563153,245.46987849377095,0.0011119457810351758,0.00016679188213676986,0.0149999996647239
4126,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
4244,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
4265,32.00000148,26.00000028,Local,0.004397156863332672,0.42029230148150376,0.032938153840753825,62.200787178258125,196.11907975352753,0.0009809249954253552,0.00014713875700467113,0.0149999996647239
4281,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
4317,32.00000148,12.000000600000002,Local,0.005013956292380652,0.4291466151098279,0.03832781226803104,85.65712214092096,270.07690471380505,0.001183364917523809,0.00017750475425753435,0.0149999996647239
4410,32.00000148,12.000000600000002,Local,0.005013956292380652,0.4291466151098279,0.03832781226803104,85.65712214092096,270.07690471380505,0.001183364917523809,0.00017750475425753435,0.0149999996647239
4444,32.00000148,12.000000600000002,Local,0.005013956292380652,0.4291466151098279,0.03832781226803104,85.65712214092096,270.07690471380505,0.001183364917523809,0.00017750475425753435,0.0149999996647239
4445,32.00000148,19.00000116,Local,0.004672730399471324,0.42805133761927716,0.03548838944915587,71.92970238939797,226.7943477361598,0.0010628912575602163,0.0001594336996856021,0.0149999996647239
4540,32.00000148,13.00000032,Local,0.004849704077501945,0.42326505979854534,0.037023278209849124,80.81435236644563,254.807648074571,0.0011364730538099236,0.00017047097501794479,0.0149999996647239
4581,32.00000148,13.00000032,Local,0.004849704077501945,0.42326505979854534,0.037023278209849124,80.81435236644563,254.807648074571,0.0011364730538099236,0.00017047097501794479,0.0149999996647239
4606,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
4628,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
4629,32.00000148,28.99999908,Local,0.004184969366685714,0.39880064957507977,0.030811102588398937,58.897849053976046,185.7049172008497,0.0009510780099648457,0.00014266171253318554,0.0149999996647239
4653,32.00000148,30.000002400000003,Local,0.004114239938024127,0.3916367389566127,0.03010208286673603,57.79686558357044,182.23351676972368,0.0009411289778010658,0.0001411693588244863,0.0149999996647239
4711,32.00000148,31.000001759999996,Local,0.004043510789450148,0.3844728567071376,0.02939306595278191,56.69588647304491,178.76213008529774,0.0009311799850353224,0.00013967701102548814,0.0149999996647239
4753,32.00000148,32.00000148,Local,0.003972781615413658,0.37730897187866314,0.028684048783581523,55.59490696616664,175.29074215117177,0.0009212309886879392,0.00013818466268924443,0.0149999996647239
4786,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
4801,32.00000148,32.00000148,Local,0.003972781615413658,0.37730897187866314,0.028684048783581523,55.59490696616664,175.29074215117177,0.0009212309886879392,0.00013818466268924443,0.0149999996647239
4837,32.00000148,30.000002400000003,Local,0.004114239938024127,0.3916367389566127,0.03010208286673603,57.79686558357044,182.23351676972368,0.0009411289778010658,0.0001411693588244863,0.0149999996647239
4868,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
4906,32.00000148,21.0000006,Local,0.004613739198237429,0.4296467628894423,0.03497676007714251,68.96815364089957,217.4565848785509,0.001038364002445097,0.0001557546094533729,0.0149999996647239
4917,32.00000148,28.00000116,Local,0.004255698413409654,0.4059645215085579,0.031520118481368056,59.99882657909065,189.17629888647562,0.0009610269884040303,0.0001441540581832015,0.0149999996647239
4976,32.00000148,22.99999968,Local,0.0045547480076219525,0.43124218787243085,0.034465130797222465,66.0066054254801,208.11882370173979,0.001013836751744885,0.00015207551988338008,0.0149999996647239
5004,32.00000148,31.000001759999996,Local,0.004043510789450148,0.3844728567071376,0.02939306595278191,56.69588647304491,178.76213008529774,0.0009311799850353224,0.00013967701102548814,0.0149999996647239
5058,32.00000148,28.99999908,Local,0.004184969366685714,0.39880064957507977,0.030811102588398937,58.897849053976046,185.7049172008497,0.0009510780099648457,0.00014266171253318554,0.0149999996647239
5076,32.00000148,28.00000116,Local,0.004255698413409654,0.4059645215085579,0.031520118481368056,59.99882657909065,189.17629888647562,0.0009610269884040303,0.0001441540581832015,0.0149999996647239
5094,32.00000148,31.000001759999996,Local,0.004043510789450148,0.3844728567071376,0.02939306595278191,56.69588647304491,178.76213008529774,0.0009311799850353224,0.00013967701102548814,0.0149999996647239
5113,32.00000148,27.0,Local,0.0043264276892961825,0.41312841665302935,0.03222913667155344,61.09980767137985,192.6476918194016,0.0009709759990779722,0.00014564640866842742,0.0149999996647239
5248,32.00000148,28.00000116,Local,0.004255698413409654,0.4059645215085579,0.031520118481368056,59.99882657909065,189.17629888647562,0.0009610269884040303,0.0001441540581832015,0.0149999996647239
5291,32.00000148,24.000001200000003,Local,0.004525252353912909,0.4320399019433966,0.03420931565074922,64.52582838583628,203.4499338689464,0.0010015731021127898,0.00015023597145608333,0.0149999996647239
5321,32.00000148,20.00000088,Local,0.004643234798854376,0.42884905025435976,0.035232574763149185,70.44892801514877,222.12546630735534,0.0010506276300026565,0.0001575941545694875,0.0149999996647239
5343,32.00000148,11.00000016,Local,0.005327174799420847,0.4424117453686521,0.040791650007116466,94.21640011095326,297.0643157987253,0.0012685364636639822,0.00019028048442401569,0.0149999996647239
5409,32.00000148,11.00000016,Local,0.005327174799420847,0.4424117453686521,0.040791650007116466,94.21640011095326,297.0643157987253,0.0012685364636639822,0.00019028048442401569,0.0149999996647239
5410,32.00000148,15.000001200000002,Access,0.005198215453425305,0.4039511737139849,0.0355928041460678,81.5429835411815,257.10505269342906,0.001265688926465262,0.00018985335599942032,0.0149999996647239
5428,32.00000148,22.00000032,Access,0.004152658973545659,0.3546046570041174,0.02941753044198154,66.32997961331864,209.13844543962824,0.0010275510649388896,0.00015413266676948958,0.0149999996647239
5453,32.00000148,25.00000092,Access,0.003677949305856742,0.3294298696924647,0.02674033180548574,60.876841055104364,191.9446951449891,0.0009330177050217234,0.0001399526581466175,0.0149999996647239
5507,32.00000148,25.00000092,Access,0.003677949305856742,0.3294298696924647,0.02674033180548574,60.876841055104364,191.9446951449891,0.0009330177050217234,0.0001399526581466175,0.0149999996647239
5515,32.00000148,27.0,Access,0.003425515035931769,0.31472554885438997,0.025119425636895492,57.620322605086294,181.67688927788478,0.0008827159961466947,0.0001324074001568917,0.0149999996647239
5539,32.00000148,25.00000092,Access,0.003677949305856742,0.3294298696924647,0.02674033180548574,60.876841055104364,191.9446951449891,0.0009330177050217234,0.0001399526581466175,0.0149999996647239
5549,32.00000148,31.000001759999996,Access,0.003360541180792692,0.29959701446116627,0.0230034180132611,53.71005876864042,169.34781931551512,0.0008694922651102801,0.00013042384701930727,0.0149999996647239
5557,32.00000148,28.99999908,Access,0.0033930281376004525,0.3071612884656156,0.024061422777281308,55.66519244648131,175.51235984477898,0.0008761041365791638,0.000131415624480698,0.0149999996647239
5604,32.00000148,31.000001759999996,Access,0.003360541180792692,0.29959701446116627,0.0230034180132611,53.71005876864042,169.34781931551512,0.0008694922651102801,0.00013042384701930727,0.0149999996647239
5643,32.00000148,33.0000012,Access,0.0033280542766137306,0.2920327527108244,0.021945414963206313,51.754928258111846,163.18328877279353,0.0008628804043526139,0.00012943207116459385,0.0149999996647239
5678,32.00000148,34.00000092,Access,0.00331679149530828,0.289410322904587,0.0215786192566156,51.0771102905273,161.046127319336,0.000860588159412146,0.000129088235553354,0.0149999996647239
5715,32.00000148,28.99999908,Access,0.0033930281376004525,0.3071612884656156,0.024061422777281308,55.66519244648131,175.51235984477898,0.0008761041365791638,0.000131415624480698,0.0149999996647239
5738,32.00000148,26.00000028,Access,0.003519712882879117,0.32103828097085285,0.025847933009602614,59.059129729244766,186.2134498610252,0.0009015066115186703,0.00013522599257606178,0.0149999996647239
5780,32.00000148,27.0,Access,0.003425515035931769,0.31472554885438997,0.025119425636895492,57.620322605086294,181.67688927788478,0.0008827159961466947,0.0001324074001568917,0.0149999996647239
5823,32.00000148,19.00000116,Access,0.0046273684133739815,0.3797794322318747,0.03209472779342225,71.78311555402694,226.33218748126887,0.001122084379480052,0.0001683126685859589,0.0149999996647239
5838,32.00000148,19.00000116,Access,0.0046273684133739815,0.3797794322318747,0.03209472779342225,71.78311555402694,226.33218748126887,0.001122084379480052,0.0001683126685859589,0.0149999996647239
5839,,,Local,,,,,,,,
