distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
849,32.00000148,33.0000012,Local,0.014449153787137865,0.0614164892878132,0.19669462316538605,58.59378777598161,184.74622754161228,0.0006176226808631008,9.264340901432526e-05,0.0150000005960464
854,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
860,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
871,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
915,32.00000148,38.00000268,Local,0.011949547437723666,0.05301060682761652,0.17280168806733306,51.93787364871526,163.76012974256057,0.0005534516398532814,8.301774848406122e-05,0.014944432029035032
936,32.00000148,39.00000240000001,Local,0.011919291541759303,0.05237357729084056,0.1719372576707219,51.49834424012596,162.37429176086837,0.0005485618973560889,8.228428630494666e-05,0.014833857368207477
998,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
1006,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
1031,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
1060,32.00000148,27.0,Local,0.017763561830470353,0.07220358106514216,0.227990334948598,67.17868062535608,211.81439425958837,0.0006999541791244774,0.00010499313905583049,0.0150000005960464
1090,32.00000148,22.00000032,Local,0.019005746243362712,0.07983777975382242,0.24267640796721635,73.59123554159511,232.03318099842227,0.0007590473017244512,0.00011385710638155877,0.0150000005960464
1117,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
1132,32.00000148,33.0000012,Local,0.014449153787137865,0.0614164892878132,0.19669462316538605,58.59378777598161,184.74622754161228,0.0006176226808631008,9.264340901432526e-05,0.0150000005960464
1154,32.00000148,36.99999972,Local,0.012239549684391011,0.054225098868687954,0.17583082720227952,52.87052913865726,166.70079334886287,0.0005627350466414795,8.441026034621826e-05,0.0150000005960464
1184,32.00000148,36.0,Local,0.012791950759793835,0.05602294663527561,0.18104677666249172,54.30134392676172,171.21215230307263,0.000576456956431857,8.646854769849092e-05,0.0150000005960464
1242,32.00000148,36.99999972,Local,0.012239549684391011,0.054225098868687954,0.17583082720227952,52.87052913865726,166.70079334886287,0.0005627350466414795,8.441026034621826e-05,0.0150000005960464
1254,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
1368,32.00000148,30.000002400000003,Local,0.016106356814481894,0.06681003194035079,0.21234246966828033,62.8862316252015,198.2803027801519,0.0006587884052943445,9.88182703301596e-05,0.0150000005960464
1428,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1468,32.00000148,28.00000116,Local,0.017211159959609756,0.07040573070965299,0.22277437797741645,65.74786377687776,207.30302880901988,0.0006862322495745442,0.00010293484873962321,0.0150000005960464
1489,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1515,32.00000148,28.00000116,Local,0.017211159959609756,0.07040573070965299,0.22277437797741645,65.74786377687776,207.30302880901988,0.0006862322495745442,0.00010293484873962321,0.0150000005960464
1544,32.00000148,14.00000076,Local,0.018193386353443124,0.08955620384877329,0.2451843903282941,82.48527494227548,260.07609164317427,0.0008360648622925537,0.00012540972866329836,0.0150000005960464
1609,32.00000148,24.000001200000003,Local,0.01920883631637215,0.07740817252742965,0.2420494120665841,71.36772459078759,225.02244986692386,0.0007397929020515018,0.0001109689493814868,0.0150000005960464
1625,32.00000148,30.000002400000003,Local,0.016106356814481894,0.06681003194035079,0.21234246966828033,62.8862316252015,198.2803027801519,0.0006587884052943445,9.88182703301596e-05,0.0150000005960464
1683,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1722,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
1748,32.00000148,24.000001200000003,Local,0.01920883631637215,0.07740817252742965,0.2420494120665841,71.36772459078759,225.02244986692386,0.0007397929020515018,0.0001109689493814868,0.0150000005960464
1800,32.00000148,27.0,Local,0.017763561830470353,0.07220358106514216,0.227990334948598,67.17868062535608,211.81439425958837,0.0006999541791244774,0.00010499313905583049,0.0150000005960464
1816,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
1843,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
1867,32.00000148,24.000001200000003,Local,0.01920883631637215,0.07740817252742965,0.2420494120665841,71.36772459078759,225.02244986692386,0.0007397929020515018,0.0001109689493814868,0.0150000005960464
1891,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1902,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1918,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
1932,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
1972,32.00000148,31.000001759999996,Local,0.015553955937943516,0.06501218482098851,0.20712652208581048,61.45541735219053,193.76894545003185,0.000645066500443856,9.67599837188706e-05,0.0150000005960464
2023,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
2101,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
2132,32.00000148,33.0000012,Local,0.014449153787137865,0.0614164892878132,0.19669462316538605,58.59378777598161,184.74622754161228,0.0006176226808631008,9.264340901432526e-05,0.0150000005960464
2141,32.00000148,30.000002400000003,Local,0.016106356814481894,0.06681003194035079,0.21234246966828033,62.8862316252015,198.2803027801519,0.0006587884052943445,9.88182703301596e-05,0.0150000005960464
2160,32.00000148,27.0,Local,0.017763561830470353,0.07220358106514216,0.227990334948598,67.17868062535608,211.81439425958837,0.0006999541791244774,0.00010499313905583049,0.0150000005960464
2180,32.00000148,16.00000092,Local,0.018396476353340168,0.08712659749703874,0.24455739465338025,80.26176479193154,253.06536303553796,0.0008168104695511853,0.00012252157270296245,0.0150000005960464
2217,32.00000148,25.00000092,Local,0.018868363782411558,0.0757992759510921,0.2384222319912801,70.04030968647153,220.83711054391824,0.0007273979937653436,0.00010910971301939216,0.0150000005960464
2231,32.00000148,31.000001759999996,Local,0.015553955937943516,0.06501218482098851,0.20712652208581048,61.45541735219053,193.76894545003185,0.000645066500443856,9.67599837188706e-05,0.0150000005960464
2247,32.00000148,33.0000012,Local,0.014449153787137865,0.0614164892878132,0.19669462316538605,58.59378777598161,184.74622754161228,0.0006176226808631008,9.264340901432526e-05,0.0150000005960464
2267,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
2313,32.00000148,36.0,Local,0.012791950759793835,0.05602294663527561,0.18104677666249172,54.30134392676172,171.21215230307263,0.000576456956431857,8.646854769849092e-05,0.0150000005960464
2359,32.00000148,36.99999972,Local,0.012239549684391011,0.054225098868687954,0.17583082720227952,52.87052913865726,166.70079334886287,0.0005627350466414795,8.441026034621826e-05,0.0150000005960464
2368,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
2425,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
2447,32.00000148,38.00000268,Local,0.011949547437723666,0.05301060682761652,0.17280168806733306,51.93787364871526,163.76012974256057,0.0005534516398532814,8.301774848406122e-05,0.014944432029035032
2497,32.00000148,38.00000268,Local,0.011949547437723666,0.05301060682761652,0.17280168806733306,51.93787364871526,163.76012974256057,0.0005534516398532814,8.301774848406122e-05,0.014944432029035032
2526,32.00000148,36.99999972,Local,0.012239549684391011,0.054225098868687954,0.17583082720227952,52.87052913865726,166.70079334886287,0.0005627350466414795,8.441026034621826e-05,0.0150000005960464
2540,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
2609,32.00000148,25.00000092,Local,0.018868363782411558,0.0757992759510921,0.2384222319912801,70.04030968647153,220.83711054391824,0.0007273979937653436,0.00010910971301939216,0.0150000005960464
2656,32.00000148,21.0000006,Local,0.018904201279970386,0.08105258249236058,0.24298990569181406,74.70299021653528,235.53854404030935,0.000768674494629345,0.00011530118384185871,0.0150000005960464
2687,32.00000148,22.00000032,Local,0.019005746243362712,0.07983777975382242,0.24267640796721635,73.59123554159511,232.03318099842227,0.0007590473017244512,0.00011385710638155877,0.0150000005960464
2729,32.00000148,19.00000116,Local,0.018701111353185734,0.08348218796943692,0.24361690114100948,76.92649956641564,242.54927012408353,0.0007879288804391326,0.00011818933876245857,0.0150000005960464
2762,32.00000148,22.99999968,Local,0.01910729117019884,0.07862297745261336,0.24236291035547786,72.47948126688674,228.52781921846622,0.0007494201122853478,0.00011241302944112689,0.0150000005960464
2801,32.00000148,28.99999908,Local,0.016658759878529147,0.06860788617919222,0.2175584379059159,64.31705156424064,202.7916779752585,0.0006725103644836112,0.00010087656509226881,0.0150000005960464
2832,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
2869,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
2884,32.00000148,33.0000012,Local,0.014449153787137865,0.0614164892878132,0.19669462316538605,58.59378777598161,184.74622754161228,0.0006176226808631008,9.264340901432526e-05,0.0150000005960464
2894,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
2905,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
2948,32.00000148,36.0,Local,0.012791950759793835,0.05602294663527561,0.18104677666249172,54.30134392676172,171.21215230307263,0.000576456956431857,8.646854769849092e-05,0.0150000005960464
2964,32.00000148,31.000001759999996,Local,0.015553955937943516,0.06501218482098851,0.20712652208581048,61.45541735219053,193.76894545003185,0.000645066500443856,9.67599837188706e-05,0.0150000005960464
2993,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
3004,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
3059,32.00000148,35.00000028,Local,0.013344351835196657,0.05782079440186326,0.18626272612270392,55.732158714866166,175.7235112572824,0.0005901788662222346,8.852683505076359e-05,0.0150000005960464
3067,32.00000148,34.00000092,Local,0.013896752711735042,0.05961864152122555,0.19147867370517382,57.16297298787716,180.2348685874025,0.0006039007710727232,9.05851216620526e-05,0.0150000005960464
3112,32.00000148,32.00000148,Local,0.015001554862540688,0.06321433705440085,0.20191057262559825,60.02460256408607,189.25758649582204,0.0006313445906534783,9.470169636659792e-05,0.0150000005960464
3153,32.00000148,26.00000028,Local,0.01831596290587318,0.07400142883172982,0.23320628440881022,68.60949541346055,216.32575321379815,0.0007136760889148551,0.00010705142640810315,0.0150000005960464
3178,32.00000148,18.0,Local,0.01859956624356862,0.08469699245729152,0.24393039931704405,78.038255842283,246.05463821369483,0.0007975560872071881,0.00011963341830223062,0.0150000005960464
3231,32.00000148,18.0,Local,0.01859956624356862,0.08469699245729152,0.24393039931704405,78.038255842283,246.05463821369483,0.0007975560872071881,0.00011963341830223062,0.0150000005960464
3232,32.00000148,26.00000028,Access,0.012051768158026686,0.06406416947197068,0.18267162208725668,59.32075185357799,187.03835465246812,0.0006214292870604602,9.321439596945206e-05,0.0150000005960464
3294,32.00000148,33.0000012,Access,0.010119521908912344,0.051457365976484606,0.153932551699622,50.29668632894004,158.58546473093833,0.0005276559165644381,7.914839302297434e-05,0.0150000005960464
3375,32.00000148,35.00000028,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3428,32.00000148,34.00000092,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3443,32.00000148,36.0,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3469,32.00000148,36.0,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3532,32.00000148,36.0,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3571,32.00000148,35.00000028,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3591,32.00000148,34.00000092,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
3627,32.00000148,32.00000148,Access,0.01038967471020151,0.05325428517032567,0.15791984227482006,51.55663809736734,162.55809470126172,0.0005400596081793611,8.10089463578457e-05,0.0150000005960464
3643,32.00000148,30.000002400000003,Access,0.010929980215524805,0.05684812291111672,0.16589442198979118,54.07654118063919,170.50335321176132,0.0005648669869438769,8.473005235778905e-05,0.0150000005960464
3672,32.00000148,28.99999908,Access,0.01120013398936433,0.0586450485738687,0.16988172691923936,55.336497484894146,174.47599748355665,0.0005772707232121022,8.659061239065431e-05,0.0150000005960464
3744,32.00000148,14.00000076,Access,0.016357157409911744,0.0882982660000775,0.23546614583855094,81.25536852683199,256.1981803679782,0.000863152305069732,0.00012947284745734957,0.0150000005960464
3804,32.00000148,14.00000076,Access,0.016357157409911744,0.0882982660000775,0.23546614583855094,81.25536852683199,256.1981803679782,0.000863152305069732,0.00012947284745734957,0.0150000005960464
3805,32.00000148,21.0000006,Access,0.013777539317651829,0.07330709059327856,0.21014926954839053,67.48206922911226,212.77097133806538,0.0007467216668542961,0.00011200825293852737,0.0150000005960464
3819,32.00000148,20.00000088,Access,0.014122693475023538,0.07515567441824592,0.21564479785358281,69.11433235165016,217.91749356353571,0.0007717801374004321,0.00011576702352044776,0.0150000005960464
3856,32.00000148,22.00000032,Access,0.013432385160280119,0.0714585067683112,0.20465374124319818,65.84980610657432,207.62444911259502,0.00072166319630816,0.00010824948235660698,0.0150000005960464
3875,32.00000148,25.00000092,Access,0.012396922191142863,0.06591275263144766,0.18816714841405824,60.95301438850101,192.1848750251899,0.0006464877485855442,9.697316519821465e-05,0.0150000005960464
3882,32.00000148,27.0,Access,0.011740439494687626,0.06223888631465974,0.1778563066342105,57.856400568165995,182.42125599405625,0.000602078101976618,9.031171839059766e-05,0.0150000005960464
3893,32.00000148,28.00000116,Access,0.011470286304378317,0.060441964533254317,0.1738690103173124,56.59644698540763,178.4486203031441,0.0005896743925003741,8.845116237652874e-05,0.0150000005960464
3920,32.00000148,28.00000116,Access,0.011470286304378317,0.060441964533254317,0.1738690103173124,56.59644698540763,178.4486203031441,0.0005896743925003741,8.845116237652874e-05,0.0150000005960464
3954,32.00000148,32.00000148,Access,0.01038967471020151,0.05325428517032567,0.15791984227482006,51.55663809736734,162.55809470126172,0.0005400596081793611,8.10089463578457e-05,0.0150000005960464
3965,32.00000148,34.00000092,Access,0.00993220508098602,0.0502114295959473,0.151167869567871,49.4230690002441,155.830947875977,0.000519055523909628,7.78583344072104e-05,0.0150000005960464
4004,32.00000148,33.0000012,Access,0.010119521908912344,0.051457365976484606,0.153932551699622,50.29668632894004,158.58546473093833,0.0005276559165644381,7.914839302297434e-05,0.0150000005960464
4078,32.00000148,33.0000012,Access,0.010119521908912344,0.051457365976484606,0.153932551699622,50.29668632894004,158.58546473093833,0.0005276559165644381,7.914839302297434e-05,0.0150000005960464
4079,,,Local,,,,,,,,
